customer_id,age,gender,region,plan_type,total_usage,login_count,transaction_count,total_revenue,satisfaction_score,support_tickets,registration_date,last_activity_date,days_since_registration,days_since_activity,usage_intensity,engagement_score,marketing_channel,device_type,churned
12642,44,M,West,Premium,795,10,4,870.4124129862803,2.250401287659619,1,2026-03-31 19:08:54.146636,2026-07-08 19:08:54.146636,152,53,5.196078431372549,0.0915032679738562,Organic,Mobile,0
12643,52,M,South,Premium,308,19,9,199.18966405111013,4.667680393471796,2,2026-03-01 19:08:54.146636,2026-06-08 19:08:54.146636,182,83,1.6830601092896176,0.15300546448087432,Email,Mobile,0
12644,43,M,North,Premium,189,18,5,4431.817232032259,4.548711819647376,0,2026-03-16 19:08:54.146636,2026-06-23 19:08:54.146636,167,68,1.125,0.13690476190476192,Organic,Desktop,0
12645,56,F,East,Enterprise,336,13,14,917.7547636963827,3.18533893894635,2,2024-03-07 19:08:54.146636,2024-06-14 19:08:54.146636,906,807,0.37045203969129,0.029768467475192944,Email,Mobile,1
12646,66,M,South,Basic,82,10,9,656.7097322578504,1.9315547524143577,2,2024-07-06 19:08:54.146636,2024-10-13 19:08:54.146636,785,686,0.10432569974554708,0.024173027989821884,Social Media,Desktop,1
12647,68,M,South,Basic,56,17,5,858.7923870728937,3.3370541177444104,5,2024-06-09 19:08:54.146636,2024-09-16 19:08:54.146636,812,713,0.06888068880688807,0.02706027060270603,Paid Ads,Tablet,1
12648,35,M,South,Enterprise,192,9,11,494.35023141507753,1.7479850749081671,2,2025-10-17 19:08:54.146636,2026-01-24 19:08:54.146636,317,218,0.6037735849056604,0.06289308176100629,Referral,Tablet,1
12649,50,F,West,Premium,286,21,9,537.1129730001328,1.8552188857419685,3,2026-07-30 19:08:54.146636,2026-08-30 19:08:54.146636,31,0,8.9375,0.9375,Referral,Tablet,0
12650,42,M,South,Premium,71,12,7,184.64230079093718,1.8884814067077569,2,2025-06-14 19:08:54.146636,2025-09-21 19:08:54.146636,442,343,0.16027088036117382,0.04288939051918736,Social Media,Desktop,1
12651,48,F,West,Premium,111,15,8,630.7405797092534,2.4014942530097314,3,2024-10-06 19:08:54.146636,2025-01-13 19:08:54.146636,693,594,0.15994236311239193,0.03314121037463977,Paid Ads,Desktop,1
12652,54,F,West,Basic,848,23,9,519.607427853045,1.7640018060168159,3,2026-02-26 19:08:54.146636,2026-06-05 19:08:54.146636,185,86,4.559139784946237,0.17204301075268819,Organic,Mobile,1
12653,19,F,North,Premium,88,17,3,148.55366656334513,3.2368059446058135,0,2024-08-17 19:08:54.146636,2024-11-24 19:08:54.146636,743,644,0.11827956989247312,0.026881720430107527,Referral,Tablet,1
12654,50,F,North,Basic,85,25,6,1551.7217530151688,3.0570570362077696,3,2025-01-15 19:08:54.146636,2025-04-24 19:08:54.146636,592,493,0.1433389544688027,0.05227655986509275,Email,Desktop,1
12655,56,F,South,Basic,144,16,13,2220.030321551623,4.214180467593643,1,2026-04-12 19:08:54.146636,2026-07-20 19:08:54.146636,140,41,1.0212765957446808,0.20567375886524822,Organic,Desktop,1
12656,60,M,West,Enterprise,1489,6,10,1324.595807436528,2.603170141390225,1,2025-12-20 19:08:54.146636,2026-03-29 19:08:54.146636,253,154,5.862204724409449,0.06299212598425197,Email,Desktop,1
12657,60,M,East,Basic,124,13,7,3594.747032714836,4.679412629183598,4,2024-09-29 19:08:54.146636,2025-01-06 19:08:54.146636,700,601,0.1768901569186876,0.028530670470756064,Paid Ads,Desktop,1
12658,49,F,West,Basic,95,13,10,1061.7937736415308,3.6307571936748744,1,2023-11-18 19:08:54.146636,2024-02-25 19:08:54.146636,1016,917,0.09341199606686332,0.02261553588987217,Paid Ads,Tablet,1
12659,35,F,North,Basic,88,16,7,413.20964833504684,3.7097652365068003,1,2023-12-13 19:08:54.146636,2024-03-21 19:08:54.146636,991,892,0.08870967741935484,0.023185483870967742,Social Media,Mobile,1
12660,34,M,North,Basic,365,9,14,1961.490728172689,4.836272057418483,3,2026-02-22 19:08:54.146636,2026-06-01 19:08:54.146636,189,90,1.9210526315789473,0.12105263157894737,Email,Tablet,0
12661,51,F,West,Premium,411,17,11,1616.7912851102467,4.381443007814234,2,2024-04-20 19:08:54.146636,2024-07-28 19:08:54.146636,862,763,0.4762456546929316,0.03244495944380069,Email,Desktop,1
12662,56,M,West,Basic,300,24,4,2980.314900246908,2.283495349442273,0,2025-06-10 19:08:54.146636,2025-09-17 19:08:54.146636,446,347,0.6711409395973155,0.06263982102908278,Social Media,Desktop,1
12663,24,M,West,Enterprise,477,17,9,996.19284395715,3.2061768875054657,3,2024-04-11 19:08:54.146636,2024-07-19 19:08:54.146636,871,772,0.5470183486238532,0.02981651376146789,Social Media,Desktop,1
12664,59,F,East,Basic,515,9,10,760.8918137701185,1.5153336459936129,1,2026-07-18 19:08:54.146636,2026-08-30 19:08:54.146636,43,0,11.704545454545455,0.4318181818181818,Paid Ads,Desktop,0
12665,52,M,West,Enterprise,364,14,8,1716.922902008932,3.156392484179514,2,2024-01-13 19:08:54.146636,2024-04-21 19:08:54.146636,960,861,0.37877211238293446,0.022892819979188347,Organic,Desktop,1
12666,47,M,South,Basic,258,13,6,2990.9699764594466,2.7566149639942736,1,2026-07-22 19:08:54.146636,2026-08-30 19:08:54.146636,39,0,6.45,0.475,Paid Ads,Tablet,0
12667,29,M,South,Basic,344,12,6,313.40515465748155,3.4325993474037455,2,2026-07-23 19:08:54.146636,2026-08-30 19:08:54.146636,38,0,8.820512820512821,0.46153846153846156,Referral,Tablet,0
12668,52,F,North,Basic,690,22,7,1043.303621705939,4.953168068900173,3,2024-12-06 19:08:54.146636,2025-03-15 19:08:54.146636,632,533,1.0900473933649288,0.045813586097946286,Organic,Mobile,1
12669,28,M,East,Basic,301,22,10,2764.716179848477,4.313215798777454,4,2025-08-17 19:08:54.146636,2025-11-24 19:08:54.146636,378,279,0.7941952506596306,0.08443271767810026,Referral,Mobile,1
12670,61,M,East,Premium,319,18,10,529.971835903797,1.5097152225839512,5,2024-03-09 19:08:54.146636,2024-06-16 19:08:54.146636,904,805,0.3524861878453039,0.030939226519337018,Organic,Mobile,1
12671,21,M,North,Premium,133,13,5,645.3669527810755,2.2550653461414862,2,2025-11-03 19:08:54.146636,2026-02-10 19:08:54.146636,300,201,0.4418604651162791,0.059800664451827246,Paid Ads,Tablet,1
12672,42,F,South,Enterprise,180,14,7,2455.1136292848187,1.6395670413452894,1,2026-05-01 19:08:54.146636,2026-08-08 19:08:54.146636,121,22,1.4754098360655739,0.1721311475409836,Paid Ads,Tablet,0
12673,65,F,South,Enterprise,701,16,11,113.37018800747283,3.3986250203436312,3,2024-08-02 19:08:54.146636,2024-11-09 19:08:54.146636,758,659,0.9235836627140975,0.03557312252964427,Paid Ads,Mobile,1
12674,49,F,East,Basic,485,11,9,181.76496544760926,3.669375454597032,0,2024-12-09 19:08:54.146636,2025-03-18 19:08:54.146636,629,530,0.7698412698412699,0.031746031746031744,Organic,Desktop,1
12675,37,F,West,Basic,82,12,9,645.561438282402,3.381607645195094,2,2026-04-10 19:08:54.146636,2026-07-18 19:08:54.146636,142,43,0.5734265734265734,0.14685314685314685,Email,Desktop,1
12676,67,M,West,Basic,70,13,9,603.001396139329,3.9224008384032105,4,2025-03-04 19:08:54.146636,2025-06-11 19:08:54.146636,544,445,0.12844036697247707,0.04036697247706422,Social Media,Mobile,1
12677,48,M,East,Basic,171,15,10,1141.5877648812552,3.39062578770823,2,2023-10-13 19:08:54.146636,2024-01-20 19:08:54.146636,1052,953,0.1623931623931624,0.023741690408357077,Paid Ads,Mobile,1
12678,21,M,East,Basic,88,14,7,171.0414269861938,2.637196386644797,2,2025-04-26 19:08:54.146636,2025-08-03 19:08:54.146636,491,392,0.17886178861788618,0.042682926829268296,Paid Ads,Tablet,1
12679,55,M,East,Enterprise,696,17,7,2167.7212856785923,1.300247698468572,4,2025-11-02 19:08:54.146636,2026-02-09 19:08:54.146636,301,202,2.3046357615894038,0.07947019867549669,Organic,Tablet,1
12680,64,F,East,Basic,330,28,9,508.1952154374218,3.710074493737175,1,2025-07-10 19:08:54.146636,2025-10-17 19:08:54.146636,416,317,0.7913669064748201,0.08872901678657075,Email,Mobile,1
12681,18,F,East,Premium,415,10,10,986.9991318265244,2.4317154852994167,2,2023-11-26 19:08:54.146636,2024-03-04 19:08:54.146636,1008,909,0.41129831516352827,0.019821605550049554,Email,Tablet,1
12682,20,F,East,Enterprise,263,14,8,3674.5274895922585,1.2137531955111545,3,2024-09-23 19:08:54.146636,2024-12-31 19:08:54.146636,706,607,0.371994342291372,0.031117397454031116,Email,Mobile,1
12683,54,M,East,Basic,361,19,8,1806.6690838814382,3.292411210521642,2,2025-12-10 19:08:54.146636,2026-03-19 19:08:54.146636,263,164,1.3674242424242424,0.10227272727272728,Paid Ads,Tablet,1
12684,39,F,East,Premium,101,14,6,1400.8383545000909,4.911323464708925,2,2025-04-25 19:08:54.146636,2025-08-02 19:08:54.146636,492,393,0.20486815415821502,0.04056795131845842,Social Media,Tablet,1
12685,34,F,West,Premium,921,16,10,517.5095981160616,2.866286695700054,0,2024-05-06 19:08:54.146636,2024-08-13 19:08:54.146636,846,747,1.0873671782762693,0.030696576151121605,Referral,Mobile,1
12686,31,M,North,Premium,228,15,10,3704.003522537134,4.338594225002652,2,2026-01-18 19:08:54.146636,2026-04-27 19:08:54.146636,224,125,1.0133333333333334,0.1111111111111111,Paid Ads,Mobile,1
12687,58,M,South,Basic,132,21,16,5449.100529296386,3.881853947953267,0,2026-04-25 19:08:54.146636,2026-08-02 19:08:54.146636,127,28,1.03125,0.2890625,Paid Ads,Mobile,0
12688,52,M,North,Premium,916,22,5,488.99166678437683,1.5950225860456886,0,2025-07-24 19:08:54.146636,2025-10-31 19:08:54.146636,402,303,2.272952853598015,0.06699751861042183,Referral,Mobile,1
12689,30,F,North,Premium,54,9,4,904.1008039542037,2.701815644550356,2,2023-10-02 19:08:54.146636,2024-01-09 19:08:54.146636,1063,964,0.05075187969924812,0.012218045112781954,Social Media,Mobile,1
12690,52,M,East,Premium,284,11,13,274.4840928035105,2.8353751129033316,1,2024-05-07 19:08:54.146636,2024-08-14 19:08:54.146636,845,746,0.33569739952718675,0.028368794326241134,Referral,Tablet,1
12691,60,F,East,Premium,402,14,4,994.3586829848437,1.2304216873381875,4,2023-11-05 19:08:54.146636,2024-02-12 19:08:54.146636,1029,930,0.39029126213592236,0.017475728155339806,Referral,Desktop,1
12692,19,F,East,Premium,68,9,6,399.48660297841053,1.6695345361629954,1,2026-06-10 19:08:54.146636,2026-08-30 19:08:54.146636,81,0,0.8292682926829268,0.18292682926829268,Social Media,Desktop,0
12693,64,M,North,Basic,384,13,6,1869.142451358192,3.117082878896864,2,2025-03-20 19:08:54.146636,2025-06-27 19:08:54.146636,528,429,0.725897920604915,0.035916824196597356,Paid Ads,Tablet,1
12694,30,F,West,Enterprise,294,21,9,2629.563840137653,2.2841778603823206,2,2024-04-26 19:08:54.146636,2024-08-03 19:08:54.146636,856,757,0.34305717619603265,0.03500583430571762,Referral,Mobile,1
12695,68,F,East,Basic,121,12,12,798.573306112466,2.73536681929283,1,2025-08-14 19:08:54.146636,2025-11-21 19:08:54.146636,381,282,0.31675392670157065,0.06282722513089005,Referral,Desktop,1
12696,33,M,East,Basic,74,13,5,1723.4513598883898,3.020540895409424,1,2023-12-05 19:08:54.146636,2024-03-13 19:08:54.146636,999,900,0.074,0.018,Organic,Mobile,1
12697,35,F,South,Basic,347,14,5,2062.918836689936,4.217140508699921,3,2023-10-01 19:08:54.146636,2024-01-08 19:08:54.146636,1064,965,0.32582159624413143,0.01784037558685446,Organic,Tablet,1
12698,24,F,West,Basic,558,19,12,103.26886856120491,4.8312706382843755,1,2025-02-20 19:08:54.146636,2025-05-30 19:08:54.146636,556,457,1.0017953321364452,0.05565529622980251,Email,Mobile,1
12699,62,F,East,Enterprise,162,12,6,634.3456173047538,1.9810440217645326,2,2024-04-22 19:08:54.146636,2024-07-30 19:08:54.146636,860,761,0.18815331010452963,0.020905923344947737,Paid Ads,Tablet,1
12700,53,M,West,Premium,219,15,8,319.1451985941054,2.446493253249798,5,2024-12-23 19:08:54.146636,2025-04-01 19:08:54.146636,615,516,0.3555194805194805,0.037337662337662336,Paid Ads,Mobile,1
12701,58,F,South,Enterprise,152,12,6,444.68422458737535,1.9167929123130425,0,2024-06-17 19:08:54.146636,2024-09-24 19:08:54.146636,804,705,0.18881987577639753,0.02236024844720497,Paid Ads,Desktop,1
12702,47,M,North,Enterprise,337,13,7,802.1948572511637,2.4756407467672426,1,2026-04-03 19:08:54.146636,2026-07-11 19:08:54.146636,149,50,2.2466666666666666,0.13333333333333333,Social Media,Desktop,0
12703,59,M,South,Basic,444,21,11,1421.0656000946651,4.982025597143366,2,2025-05-02 19:08:54.146636,2025-08-09 19:08:54.146636,485,386,0.9135802469135802,0.06584362139917696,Paid Ads,Tablet,1
12704,58,F,West,Premium,238,9,7,3203.595596083451,2.0289611514781547,1,2024-10-24 19:08:54.146636,2025-01-31 19:08:54.146636,675,576,0.3520710059171598,0.023668639053254437,Referral,Mobile,1
12705,24,M,East,Basic,183,10,8,420.66831534087953,4.047942482089672,1,2023-12-28 19:08:54.146636,2024-04-05 19:08:54.146636,976,877,0.18730808597748208,0.01842374616171955,Email,Desktop,1
12706,32,F,East,Enterprise,295,13,11,315.20087091125754,1.4956580872121594,2,2024-03-20 19:08:54.146636,2024-06-27 19:08:54.146636,893,794,0.32997762863534674,0.026845637583892617,Email,Tablet,1
12707,57,M,South,Premium,160,17,8,1105.906093996989,2.615921208735628,1,2026-05-23 19:08:54.146636,2026-08-30 19:08:54.146636,99,0,1.6,0.25,Email,Desktop,1
12708,36,M,South,Basic,241,12,12,1343.7109634368428,4.683580928568228,1,2026-01-05 19:08:54.146636,2026-04-14 19:08:54.146636,237,138,1.0126050420168067,0.10084033613445378,Referral,Mobile,1
12709,60,F,West,Basic,194,16,11,201.2802470752706,3.80644163251273,4,2026-07-06 19:08:54.146636,2026-08-30 19:08:54.146636,55,0,3.4642857142857144,0.48214285714285715,Paid Ads,Desktop,0
12710,54,M,West,Premium,89,26,4,164.78783280546702,1.6099961009541741,1,2024-01-15 19:08:54.146636,2024-04-23 19:08:54.146636,958,859,0.09280500521376434,0.03128258602711158,Social Media,Tablet,1
12711,19,F,West,Basic,151,17,5,283.7550093446414,3.9673195926240874,5,2024-11-09 19:08:54.146636,2025-02-16 19:08:54.146636,659,560,0.2287878787878788,0.03333333333333333,Social Media,Mobile,1
12712,59,F,East,Premium,110,7,9,148.60636228498458,1.3160538121190695,1,2024-10-16 19:08:54.146636,2025-01-23 19:08:54.146636,683,584,0.1608187134502924,0.023391812865497075,Organic,Mobile,1
12713,65,F,South,Basic,115,14,4,183.8284661240623,2.135801552380673,1,2025-07-10 19:08:54.146636,2025-10-17 19:08:54.146636,416,317,0.27577937649880097,0.04316546762589928,Email,Desktop,1
12714,30,F,West,Premium,52,13,3,921.9278795939348,1.3598059020821953,0,2026-01-06 19:08:54.146636,2026-04-15 19:08:54.146636,236,137,0.21940928270042195,0.06751054852320675,Paid Ads,Tablet,1
12715,57,F,South,Basic,401,17,7,221.86191454330623,2.8485381038278073,2,2025-01-06 19:08:54.146636,2025-04-15 19:08:54.146636,601,502,0.6661129568106312,0.03986710963455149,Organic,Desktop,1
12716,58,M,East,Premium,55,10,16,1051.0004172342383,4.474473663760197,6,2024-09-05 19:08:54.146636,2024-12-13 19:08:54.146636,724,625,0.07586206896551724,0.03586206896551724,Email,Tablet,1
12717,60,F,North,Basic,340,15,7,2363.5287678635455,1.8607835410416436,1,2026-02-01 19:08:54.146636,2026-05-11 19:08:54.146636,210,111,1.6113744075829384,0.10426540284360189,Email,Mobile,1
12718,60,F,West,Basic,87,20,9,1488.8489688452585,3.340513304057982,1,2026-02-19 19:08:54.146636,2026-05-29 19:08:54.146636,192,93,0.45077720207253885,0.15025906735751296,Paid Ads,Desktop,1
12719,48,F,North,Basic,593,13,9,2057.7598843360747,3.6574290080151943,2,2025-11-03 19:08:54.146636,2026-02-10 19:08:54.146636,300,201,1.9700996677740863,0.07308970099667775,Social Media,Tablet,1
12720,33,F,East,Basic,377,9,10,326.73730795196064,4.938168812883813,3,2025-10-13 19:08:54.146636,2026-01-20 19:08:54.146636,321,222,1.170807453416149,0.059006211180124224,Organic,Tablet,1
12721,59,M,South,Enterprise,74,24,2,469.0655553278736,1.5306318865266109,2,2025-09-24 19:08:54.146636,2026-01-01 19:08:54.146636,340,241,0.21700879765395895,0.07624633431085044,Email,Mobile,1
12722,61,M,North,Basic,375,26,5,400.7407850983218,2.7700301016444433,3,2024-11-25 19:08:54.146636,2025-03-04 19:08:54.146636,643,544,0.5822981366459627,0.04813664596273292,Referral,Tablet,1
12723,23,M,South,Basic,138,15,4,210.14273190139545,2.3946003349312805,1,2026-01-30 19:08:54.146636,2026-05-09 19:08:54.146636,212,113,0.647887323943662,0.0892018779342723,Paid Ads,Mobile,1
12724,45,M,West,Basic,540,18,11,200.45206721532935,2.5680169172992535,2,2023-09-02 19:08:54.146636,2023-12-10 19:08:54.146636,1093,994,0.4936014625228519,0.026508226691042046,Social Media,Desktop,1
12725,49,F,West,Basic,192,22,10,767.3746357626937,2.5151460191951207,1,2026-02-28 19:08:54.146636,2026-06-07 19:08:54.146636,183,84,1.0434782608695652,0.17391304347826086,Email,Tablet,0
12726,61,F,East,Basic,314,10,7,4653.194238057994,4.107083215276834,1,2025-01-19 19:08:54.146636,2025-04-28 19:08:54.146636,588,489,0.533106960950764,0.028862478777589132,Paid Ads,Tablet,1
12727,27,F,West,Basic,54,13,6,1321.7453462693486,3.3528596454689312,3,2024-06-06 19:08:54.146636,2024-09-13 19:08:54.146636,815,716,0.0661764705882353,0.023284313725490197,Referral,Tablet,1
12728,67,F,South,Basic,61,14,8,701.8998706622602,2.193013186219983,2,2023-12-15 19:08:54.146636,2024-03-23 19:08:54.146636,989,890,0.06161616161616162,0.022222222222222223,Paid Ads,Desktop,1
12729,35,F,West,Premium,50,12,8,110.05594507436815,3.47846217946409,1,2024-04-20 19:08:54.146636,2024-07-28 19:08:54.146636,862,763,0.05793742757821553,0.023174971031286212,Paid Ads,Mobile,1
12730,21,F,North,Basic,56,18,5,167.84800757386077,4.035415597826486,2,2025-10-29 19:08:54.146636,2026-02-05 19:08:54.146636,305,206,0.1830065359477124,0.07516339869281045,Organic,Mobile,1
12731,26,F,South,Premium,210,21,9,1093.906524503746,2.3707070340568897,2,2026-06-26 19:08:54.146636,2026-08-30 19:08:54.146636,65,0,3.1818181818181817,0.45454545454545453,Organic,Mobile,0
12732,24,F,West,Basic,356,12,8,1703.080935935404,2.181924897315495,3,2024-04-17 19:08:54.146636,2024-07-25 19:08:54.146636,865,766,0.4110854503464203,0.023094688221709007,Email,Mobile,1
12733,67,F,North,Basic,60,11,7,805.0317710094678,4.039575128406691,1,2026-07-06 19:08:54.146636,2026-08-30 19:08:54.146636,55,0,1.0714285714285714,0.32142857142857145,Email,Desktop,1
12734,25,F,South,Basic,113,13,6,1116.3556966467272,4.961297123892322,5,2024-03-20 19:08:54.146636,2024-06-27 19:08:54.146636,893,794,0.12639821029082773,0.021252796420581657,Paid Ads,Desktop,1
12735,60,M,North,Premium,173,17,12,1256.3139151180885,3.0886361206536135,6,2024-10-16 19:08:54.146636,2025-01-23 19:08:54.146636,683,584,0.25292397660818716,0.04239766081871345,Email,Desktop,1
12736,24,M,South,Premium,191,15,6,235.90942370393128,2.8114922169569496,2,2025-11-22 19:08:54.146636,2026-03-01 19:08:54.146636,281,182,0.6773049645390071,0.07446808510638298,Referral,Tablet,1
12737,58,F,North,Basic,268,15,11,1691.042973608362,2.4795057369273548,0,2024-05-08 19:08:54.146636,2024-08-15 19:08:54.146636,844,745,0.31715976331360946,0.03076923076923077,Email,Mobile,1
12738,57,F,North,Enterprise,65,20,10,449.3806210122524,4.628615855155989,3,2024-10-30 19:08:54.146636,2025-02-06 19:08:54.146636,669,570,0.09701492537313433,0.04477611940298507,Organic,Tablet,1
12739,20,M,West,Premium,341,14,11,245.0608718798804,1.033123327844593,1,2024-11-30 19:08:54.146636,2025-03-09 19:08:54.146636,638,539,0.5336463223787168,0.03912363067292645,Social Media,Mobile,1
12740,34,F,East,Basic,81,8,13,686.0919780654649,3.477946751752313,4,2024-01-27 19:08:54.146636,2024-05-05 19:08:54.146636,946,847,0.08553326293558607,0.022175290390707498,Referral,Mobile,1
12741,19,F,West,Basic,156,15,6,818.6616774018875,3.2582407925432855,4,2025-11-01 19:08:54.146636,2026-02-08 19:08:54.146636,302,203,0.5148514851485149,0.06930693069306931,Referral,Mobile,1
12742,32,F,South,Premium,116,13,6,203.72339584223437,1.57113288705311,3,2025-03-09 19:08:54.146636,2025-06-16 19:08:54.146636,539,440,0.21481481481481482,0.03518518518518519,Social Media,Mobile,1
12743,63,F,North,Premium,185,19,8,154.61563155805607,1.2874753856680066,0,2024-04-09 19:08:54.146636,2024-07-17 19:08:54.146636,873,774,0.2116704805491991,0.030892448512585814,Organic,Desktop,1
12744,46,F,South,Basic,96,16,10,1954.569150622949,3.6337338732942683,2,2025-07-23 19:08:54.146636,2025-10-30 19:08:54.146636,403,304,0.2376237623762376,0.06435643564356436,Organic,Mobile,1
